what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1576628949423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576628950521
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1576628950730
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1576628950802
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1576628950995
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1576628951363
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1576628953421
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576628953935
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576628953981
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576628967500
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576628967501
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576628969638
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576628969704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576628970711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576628972005
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576628972210
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576628972251
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576628980379
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629014861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629016228
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629017943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629018198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629019791
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629019974
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629020010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576629028464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629029490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629056169
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629059684
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576629081820
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576629082312
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576629082379
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1576629083804
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629083973
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1576629100016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576629100417
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629101091
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576629108488
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576629114521
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629117913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576629185924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576629189831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576629190931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576629204755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576629206157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629216135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629217569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629217760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629223169
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629225309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629226358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629227939
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629228111
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629228147
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629241776
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629241776
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629250932
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576629263005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576629273819
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629275001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576629277236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629278894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629281218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629281452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629283009
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629283200
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629283237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629288543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629300845
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629306767
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629306767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629310391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629312814
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629314380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629315596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629316811
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629316964
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629317002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629318567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629325359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576629328312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629329108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629370907
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629373549
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576629373549
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1576629375022
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629377282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629390539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629393270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629405480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629408451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576629412487
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576629479461
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629483728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629486969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629490380
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1576629491488
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1576629492073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629495690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576629504580
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576629504954
