what,kind,bundleId,bundleVersion,description,time
error,log,,,"Internal Error",1576812779815
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576812810412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812814478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812824134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576812832041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812832776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812833331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812834506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812868400
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576812876885
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576812879042
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576812880198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1576812888137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1576812889684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1576812892575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1576812896950
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576812948721
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576812956472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576812958441
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576812959457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576812959644
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576812960754
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576812962255
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576812964934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812966316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812967488
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812967535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812968644
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576812971443
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576812971490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576812974343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576812975780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576813005650
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576813007494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576813025699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576813035262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576813036372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576813041966
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576813043170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576813056562
error,log,,,"Internal Error",1576813057547
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576813060740
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576813060740
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576813061303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576813063647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576813092698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576813097589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576813099324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576813130015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576813134421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576813135687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576813157501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576813195131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576813196396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576813222009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576813223712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1576813236370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576813238574
