what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576638592790
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576638594008
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576638596946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638601916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638601931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638603822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638605197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638605369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638606900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638606932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638608573
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1576638608588
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576638611543
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576638611574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638613264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638620093
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576638621922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576638623047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638624031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638632953
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576638635047
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576638640032
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576638659034
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576638666129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638667270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638668598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638670567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638671817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638673192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638742528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576638746247
