what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313512727
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1576313512850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313513858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313523299
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576313523404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313524248
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313529472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313530486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313530566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313535307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313537649
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1576313615890
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1576313616768
error,log,,,"IStructuredDocumentRegion management failed.",1576313622009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1576313640509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576313641485
error,log,,,"IStructuredDocumentRegion management failed.",1576313645159
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576313645450
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1576313645880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1576313657887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313673424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313675819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313686999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313688162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313688439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313690036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313690073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1576313691024
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1576313691031
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576313694673
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1576313694717
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1576313705855
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1576313706661
